home_loc,dest_loc,HomeTAZfactor,superD_dest,n,dest_lat,dest_lon,HomeTAZ,home_lat,home_lon,opt_time,pes_time,transit_time
37.5944543529412+-122.486639705882,37.7507374388542+-122.420528142213,226,3.0,181,37.75073743885415,-122.42052814221317,226,37.59445435294118,-122.48663970588235,1288.0,2095.0,4378.0
37.5944543529412+-122.486639705882,37.7849449188872+-122.445288274563,226,2.0,94,37.78494491888719,-122.44528827456274,226,37.59445435294118,-122.48663970588235,2021.0,3737.0,6270.0
37.5944543529412+-122.486639705882,37.7952590535159+-122.234542343964,226,18.0,69,37.79525905351587,-122.23454234396391,226,37.59445435294118,-122.48663970588235,3515.0,4094.0,7301.0
37.5944757272727+-122.002059090909,37.3787519414778+-121.994584766866,803,9.0,63,37.378751941477816,-121.99458476686637,803,37.59447572727273,-122.00205909090909,2050.0,3563.0,6712.0
37.5944757272727+-122.002059090909,37.4088246971407+-122.110194527652,803,8.0,38,37.40882469714071,-122.11019452765237,803,37.59447572727273,-122.00205909090909,2007.0,3331.0,6241.0
37.5944757272727+-122.002059090909,37.6808726288574+-122.101148642758,803,17.0,101,37.68087262885738,-122.10114864275785,803,37.59447572727273,-122.00205909090909,1338.0,2452.0,4700.0
37.5994688732394+-122.399112943662,37.4088246971407+-122.110194527652,244,8.0,50,37.40882469714071,-122.11019452765237,244,37.59946887323944,-122.39911294366198,1978.0,2794.0,3477.0
37.5994688732394+-122.399112943662,37.4721443506494+-122.218101215133,244,7.0,80,37.47214435064935,-122.21810121513269,244,37.59946887323944,-122.39911294366198,1306.0,1981.0,4683.0
37.5994688732394+-122.399112943662,37.742438374444+-122.480870567732,244,4.0,40,37.742438374444,-122.4808705677315,244,37.59946887323944,-122.39911294366198,1471.0,2446.0,4046.0
37.5994688732394+-122.399112943662,37.7507374388542+-122.420528142213,244,3.0,66,37.75073743885415,-122.42052814221317,244,37.59946887323944,-122.39911294366198,1256.0,2353.0,2857.0
37.5994688732394+-122.399112943662,37.7887176547182+-122.409000920536,244,1.0,111,37.788717654718205,-122.40900092053552,244,37.59946887323944,-122.39911294366198,1872.0,3979.0,3422.0
37.5997613+-122.0706088,37.3207019697235+-121.904550622856,796,11.0,37,37.32070196972349,-121.90455062285614,796,37.5997613,-122.0706088,2060.0,2972.0,6273.0
37.5997613+-122.0706088,37.3787519414778+-121.994584766866,796,9.0,97,37.378751941477816,-121.99458476686637,796,37.5997613,-122.0706088,1656.0,2829.0,9898.0
37.5997613+-122.0706088,37.3861960858995+-121.866317929335,796,12.0,50,37.38619608589951,-121.8663179293355,796,37.5997613,-122.0706088,1699.0,2745.0,6634.0
37.5997613+-122.0706088,37.4088246971407+-122.110194527652,796,8.0,91,37.40882469714071,-122.11019452765237,796,37.5997613,-122.0706088,1518.0,2931.0,9986.0
37.5997613+-122.0706088,37.4721443506494+-122.218101215133,796,7.0,77,37.47214435064935,-122.21810121513269,796,37.5997613,-122.0706088,1294.0,2358.0,11528.0
37.5997613+-122.0706088,37.5488000637396+-122.303057092897,796,6.0,75,37.54880006373962,-122.3030570928971,796,37.5997613,-122.0706088,1438.0,2577.0,9345.0
37.5997613+-122.0706088,37.6933092866537+-121.859787866293,796,15.0,63,37.69330928665368,-121.85978786629323,796,37.5997613,-122.0706088,2408.0,3633.0,8172.0
37.5997613+-122.0706088,37.7761376621901+-121.942461907541,796,23.0,42,37.77613766219008,-121.94246190754131,796,37.5997613,-122.0706088,2472.0,3459.0,12078.0
37.5997613+-122.0706088,37.7887176547182+-122.409000920536,796,1.0,65,37.788717654718205,-122.40900092053552,796,37.5997613,-122.0706088,2721.0,4789.0,5339.0
37.5997613+-122.0706088,37.7952590535159+-122.234542343964,796,18.0,133,37.79525905351587,-122.23454234396391,796,37.5997613,-122.0706088,1861.0,3071.0,5836.0
37.5997613+-122.0706088,37.8631465458844+-122.274157222942,796,19.0,37,37.86314654588441,-122.27415722294221,796,37.5997613,-122.0706088,2208.0,3419.0,5668.0
37.599940375+-122.02306325,37.3207019697235+-121.904550622856,802,11.0,36,37.32070196972349,-121.90455062285614,802,37.599940375,-122.02306324999999,2255.0,2785.0,5357.0
37.599940375+-122.02306325,37.3787519414778+-121.994584766866,802,9.0,101,37.378751941477816,-121.99458476686637,802,37.599940375,-122.02306324999999,1820.0,3334.0,9097.0
37.599940375+-122.02306325,37.3861960858995+-121.866317929335,802,12.0,44,37.38619608589951,-121.8663179293355,802,37.599940375,-122.02306324999999,1880.0,2393.0,5202.0
37.599940375+-122.02306325,37.4088246971407+-122.110194527652,802,8.0,91,37.40882469714071,-122.11019452765237,802,37.599940375,-122.02306324999999,1659.0,3307.0,6597.0
37.599940375+-122.02306325,37.4721443506494+-122.218101215133,802,7.0,73,37.47214435064935,-122.21810121513269,802,37.599940375,-122.02306324999999,1446.0,2812.0,6140.0
37.599940375+-122.02306325,37.5488000637396+-122.303057092897,802,6.0,36,37.54880006373962,-122.3030570928971,802,37.599940375,-122.02306324999999,1756.0,2547.0,8573.0
37.599940375+-122.02306325,37.6933092866537+-121.859787866293,802,15.0,61,37.69330928665368,-121.85978786629323,802,37.599940375,-122.02306324999999,2241.0,2859.0,6364.0
37.599940375+-122.02306325,37.7952590535159+-122.234542343964,802,18.0,71,37.79525905351587,-122.23454234396391,802,37.599940375,-122.02306324999999,2062.0,3070.0,4764.0
37.6025990777778+-122.391512244444,37.3787519414778+-121.994584766866,240,9.0,36,37.378751941477816,-121.99458476686637,240,37.602599077777775,-122.39151224444446,2530.0,3620.0,5426.0
37.6025990777778+-122.391512244444,37.4088246971407+-122.110194527652,240,8.0,63,37.40882469714071,-122.11019452765237,240,37.602599077777775,-122.39151224444446,1793.0,2974.0,2795.0
37.6025990777778+-122.391512244444,37.4721443506494+-122.218101215133,240,7.0,120,37.47214435064935,-122.21810121513269,240,37.602599077777775,-122.39151224444446,1164.0,2064.0,3029.0
37.6025990777778+-122.391512244444,37.742438374444+-122.480870567732,240,4.0,40,37.742438374444,-122.4808705677315,240,37.602599077777775,-122.39151224444446,1489.0,2638.0,3364.0
37.6025990777778+-122.391512244444,37.7507374388542+-122.420528142213,240,3.0,101,37.75073743885415,-122.42052814221317,240,37.602599077777775,-122.39151224444446,1279.0,2644.0,2175.0
37.6025990777778+-122.391512244444,37.7849449188872+-122.445288274563,240,2.0,35,37.78494491888719,-122.44528827456274,240,37.602599077777775,-122.39151224444446,2157.0,3560.0,3919.0
37.6025990777778+-122.391512244444,37.7887176547182+-122.409000920536,240,1.0,165,37.788717654718205,-122.40900092053552,240,37.602599077777775,-122.39151224444446,1851.0,4010.0,2740.0
37.6038048055556+-122.419858555556,37.4721443506494+-122.218101215133,242,7.0,56,37.47214435064935,-122.21810121513269,242,37.603804805555555,-122.41985855555556,1472.0,1932.0,6060.0
37.6038048055556+-122.419858555556,37.5488000637396+-122.303057092897,242,6.0,118,37.54880006373962,-122.3030570928971,242,37.603804805555555,-122.41985855555556,1060.0,1784.0,4523.0
37.6038048055556+-122.419858555556,37.7507374388542+-122.420528142213,242,3.0,52,37.75073743885415,-122.42052814221317,242,37.603804805555555,-122.41985855555556,1104.0,2098.0,4839.0
37.6038048055556+-122.419858555556,37.7887176547182+-122.409000920536,242,1.0,66,37.788717654718205,-122.40900092053552,242,37.603804805555555,-122.41985855555556,1962.0,3502.0,5404.0
37.6044564705882+-122.044375058824,37.3010931597673+-121.989369051801,797,10.0,40,37.301093159767284,-121.98936905180129,797,37.60445647058824,-122.04437505882352,2252.0,3499.0,9668.0
37.6044564705882+-122.044375058824,37.3207019697235+-121.904550622856,797,11.0,40,37.32070196972349,-121.90455062285614,797,37.60445647058824,-122.04437505882352,2217.0,3058.0,7524.0
37.6044564705882+-122.044375058824,37.3787519414778+-121.994584766866,797,9.0,126,37.378751941477816,-121.99458476686637,797,37.60445647058824,-122.04437505882352,1877.0,3338.0,11135.0
37.6044564705882+-122.044375058824,37.3861960858995+-121.866317929335,797,12.0,52,37.38619608589951,-121.8663179293355,797,37.60445647058824,-122.04437505882352,1824.0,2692.0,7387.0
37.6044564705882+-122.044375058824,37.4088246971407+-122.110194527652,797,8.0,79,37.40882469714071,-122.11019452765237,797,37.60445647058824,-122.04437505882352,1757.0,3214.0,8931.0
37.6044564705882+-122.044375058824,37.4721443506494+-122.218101215133,797,7.0,102,37.47214435064935,-122.21810121513269,797,37.60445647058824,-122.04437505882352,1520.0,2759.0,11065.0
37.6044564705882+-122.044375058824,37.5488000637396+-122.303057092897,797,6.0,55,37.54880006373962,-122.3030570928971,797,37.60445647058824,-122.04437505882352,1558.0,2482.0,10680.0
37.6044564705882+-122.044375058824,37.6933092866537+-121.859787866293,797,15.0,77,37.69330928665368,-121.85978786629323,797,37.60445647058824,-122.04437505882352,2343.0,3221.0,8669.0
37.6044564705882+-122.044375058824,37.7887176547182+-122.409000920536,797,1.0,73,37.788717654718205,-122.40900092053552,797,37.60445647058824,-122.04437505882352,2726.0,4865.0,6196.0
37.6044564705882+-122.044375058824,37.7952590535159+-122.234542343964,797,18.0,118,37.79525905351587,-122.23454234396391,797,37.60445647058824,-122.04437505882352,1885.0,2966.0,5930.0
37.6044564705882+-122.044375058824,37.8631465458844+-122.274157222942,797,19.0,41,37.86314654588441,-122.27415722294221,797,37.60445647058824,-122.04437505882352,2233.0,3449.0,5903.0
37.6051676666667+-122.40366225,37.4721443506494+-122.218101215133,241,7.0,63,37.47214435064935,-122.21810121513269,241,37.60516766666667,-122.40366225,1367.0,2007.0,3513.0
37.6051676666667+-122.40366225,37.5488000637396+-122.303057092897,241,6.0,152,37.54880006373962,-122.3030570928971,241,37.60516766666667,-122.40366225,877.0,1967.0,3193.0
37.6051676666667+-122.40366225,37.7507374388542+-122.420528142213,241,3.0,70,37.75073743885415,-122.42052814221317,241,37.60516766666667,-122.40366225,1207.0,2297.0,3256.0
37.6051676666667+-122.40366225,37.7887176547182+-122.409000920536,241,1.0,92,37.788717654718205,-122.40900092053552,241,37.60516766666667,-122.40366225,2122.0,3740.0,4001.0
37.6139752954545+-122.416129386364,37.4088246971407+-122.110194527652,236,8.0,61,37.40882469714071,-122.11019452765237,236,37.613975295454544,-122.41612938636364,2143.0,3097.0,4522.0
37.6139752954545+-122.416129386364,37.4721443506494+-122.218101215133,236,7.0,99,37.47214435064935,-122.21810121513269,236,37.613975295454544,-122.41612938636364,1538.0,2261.0,5184.0
37.6139752954545+-122.416129386364,37.742438374444+-122.480870567732,236,4.0,46,37.742438374444,-122.4808705677315,236,37.613975295454544,-122.41612938636364,1212.0,2280.0,4299.0
37.6139752954545+-122.416129386364,37.7507374388542+-122.420528142213,236,3.0,113,37.75073743885415,-122.42052814221317,236,37.613975295454544,-122.41612938636364,1054.0,2238.0,3230.0
37.6139752954545+-122.416129386364,37.7849449188872+-122.445288274563,236,2.0,42,37.78494491888719,-122.44528827456274,236,37.613975295454544,-122.41612938636364,1867.0,3694.0,4961.0
37.6139752954545+-122.416129386364,37.7952590535159+-122.234542343964,236,18.0,39,37.79525905351587,-122.23454234396391,236,37.613975295454544,-122.41612938636364,3212.0,4044.0,6092.0
37.6172435925926+-122.483243320988,37.4721443506494+-122.218101215133,224,7.0,52,37.47214435064935,-122.21810121513269,224,37.617243592592594,-122.48324332098765,1868.0,2445.0,8291.0
37.6172435925926+-122.483243320988,37.5488000637396+-122.303057092897,224,6.0,107,37.54880006373962,-122.3030570928971,224,37.617243592592594,-122.48324332098765,1506.0,2314.0,6865.0
37.6172435925926+-122.483243320988,37.742438374444+-122.480870567732,224,4.0,46,37.742438374444,-122.4808705677315,224,37.617243592592594,-122.48324332098765,1021.0,1675.0,4166.0
37.6172435925926+-122.483243320988,37.7507374388542+-122.420528142213,224,3.0,83,37.75073743885415,-122.42052814221317,224,37.617243592592594,-122.48324332098765,962.0,1621.0,3397.0
37.6172435925926+-122.483243320988,37.7849449188872+-122.445288274563,224,2.0,56,37.78494491888719,-122.44528827456274,224,37.617243592592594,-122.48324332098765,1818.0,3176.0,5289.0
37.6172435925926+-122.483243320988,37.7887176547182+-122.409000920536,224,1.0,144,37.788717654718205,-122.40900092053552,224,37.617243592592594,-122.48324332098765,1795.0,3161.0,3962.0
37.6175825+-122.4057689,37.3787519414778+-121.994584766866,237,9.0,41,37.378751941477816,-121.99458476686637,237,37.6175825,-122.4057689,2750.0,3636.0,6691.0
37.6175825+-122.4057689,37.4088246971407+-122.110194527652,237,8.0,61,37.40882469714071,-122.11019452765237,237,37.6175825,-122.4057689,2052.0,3285.0,4180.0
37.6175825+-122.4057689,37.4721443506494+-122.218101215133,237,7.0,128,37.47214435064935,-122.21810121513269,237,37.6175825,-122.4057689,1368.0,2524.0,4880.0
37.6175825+-122.4057689,37.742438374444+-122.480870567732,237,4.0,88,37.742438374444,-122.4808705677315,237,37.6175825,-122.4057689,1330.0,2605.0,3935.0
37.6175825+-122.4057689,37.7507374388542+-122.420528142213,237,3.0,178,37.75073743885415,-122.42052814221317,237,37.6175825,-122.4057689,1166.0,2478.0,2926.0
37.6175825+-122.4057689,37.7849449188872+-122.445288274563,237,2.0,50,37.78494491888719,-122.44528827456274,237,37.6175825,-122.4057689,1906.0,4032.0,4944.0
37.6175825+-122.4057689,37.7952590535159+-122.234542343964,237,18.0,56,37.79525905351587,-122.23454234396391,237,37.6175825,-122.4057689,2940.0,4342.0,6052.0
37.6187383103448+-122.039870413793,37.3010931597673+-121.989369051801,805,10.0,36,37.301093159767284,-121.98936905180129,805,37.61873831034483,-122.0398704137931,2529.0,3721.0,8447.0
37.6187383103448+-122.039870413793,37.3207019697235+-121.904550622856,805,11.0,40,37.32070196972349,-121.90455062285614,805,37.61873831034483,-122.0398704137931,2386.0,3147.0,6303.0
37.6187383103448+-122.039870413793,37.3787519414778+-121.994584766866,805,9.0,131,37.378751941477816,-121.99458476686637,805,37.61873831034483,-122.0398704137931,2129.0,3723.0,10281.0
37.6187383103448+-122.039870413793,37.3861960858995+-121.866317929335,805,12.0,57,37.38619608589951,-121.8663179293355,805,37.61873831034483,-122.0398704137931,1963.0,2751.0,6676.0
37.6187383103448+-122.039870413793,37.4088246971407+-122.110194527652,805,8.0,76,37.40882469714071,-122.11019452765237,805,37.61873831034483,-122.0398704137931,1907.0,3747.0,10002.0
37.6187383103448+-122.039870413793,37.4721443506494+-122.218101215133,805,7.0,91,37.47214435064935,-122.21810121513269,805,37.61873831034483,-122.0398704137931,1665.0,3251.0,11630.0
37.6187383103448+-122.039870413793,37.5488000637396+-122.303057092897,805,6.0,55,37.54880006373962,-122.3030570928971,805,37.61873831034483,-122.0398704137931,1703.0,2733.0,9387.0
37.6187383103448+-122.039870413793,37.6933092866537+-121.859787866293,805,15.0,76,37.69330928665368,-121.85978786629323,805,37.61873831034483,-122.0398704137931,2349.0,3216.0,8214.0
37.6187383103448+-122.039870413793,37.7761376621901+-121.942461907541,805,23.0,44,37.77613766219008,-121.94246190754131,805,37.61873831034483,-122.0398704137931,2322.0,3900.0,11700.0
37.6187383103448+-122.039870413793,37.7887176547182+-122.409000920536,805,1.0,72,37.788717654718205,-122.40900092053552,805,37.61873831034483,-122.0398704137931,2880.0,5030.0,5381.0
37.6187383103448+-122.039870413793,37.7952590535159+-122.234542343964,805,18.0,129,37.79525905351587,-122.23454234396391,805,37.61873831034483,-122.0398704137931,1736.0,3121.0,4379.0
37.622533+-122.078974,37.5524569479901+-121.993311722545,809,16.0,168,37.55245694799005,-121.99331172254455,809,37.622533000000004,-122.078974,1022.0,1888.0,4376.0
37.622533+-122.078974,37.7952590535159+-122.234542343964,809,18.0,50,37.79525905351587,-122.23454234396391,809,37.622533000000004,-122.078974,1622.0,2242.0,6003.0
37.6229455+-122.420087833333,37.4721443506494+-122.218101215133,235,7.0,57,37.47214435064935,-122.21810121513269,235,37.6229455,-122.42008783333334,1566.0,2072.0,5319.0
37.6229455+-122.420087833333,37.5488000637396+-122.303057092897,235,6.0,103,37.54880006373962,-122.3030570928971,235,37.6229455,-122.42008783333334,1063.0,1991.0,2697.0
37.6229455+-122.420087833333,37.7507374388542+-122.420528142213,235,3.0,61,37.75073743885415,-122.42052814221317,235,37.6229455,-122.42008783333334,1026.0,1938.0,2908.0
37.6229455+-122.420087833333,37.7887176547182+-122.409000920536,235,1.0,134,37.788717654718205,-122.40900092053552,235,37.6229455,-122.42008783333334,1794.0,3544.0,3575.0
37.6230162599119+-122.429125488987,37.3787519414778+-121.994584766866,233,9.0,51,37.378751941477816,-121.99458476686637,233,37.62301625991189,-122.42912548898678,2769.0,3505.0,6942.0
37.6230162599119+-122.429125488987,37.4088246971407+-122.110194527652,233,8.0,56,37.40882469714071,-122.11019452765237,233,37.62301625991189,-122.42912548898678,1891.0,2762.0,4431.0
37.6230162599119+-122.429125488987,37.4721443506494+-122.218101215133,233,7.0,121,37.47214435064935,-122.21810121513269,233,37.62301625991189,-122.42912548898678,1430.0,1897.0,5836.0
37.6230162599119+-122.429125488987,37.742438374444+-122.480870567732,233,4.0,83,37.742438374444,-122.4808705677315,233,37.62301625991189,-122.42912548898678,1105.0,2109.0,4185.0
37.6230162599119+-122.429125488987,37.7507374388542+-122.420528142213,233,3.0,167,37.75073743885415,-122.42052814221317,233,37.62301625991189,-122.42912548898678,935.0,1955.0,3236.0
37.6230162599119+-122.429125488987,37.7849449188872+-122.445288274563,233,2.0,83,37.78494491888719,-122.44528827456274,233,37.62301625991189,-122.42912548898678,1791.0,3264.0,4860.0
37.6230162599119+-122.429125488987,37.7952590535159+-122.234542343964,233,18.0,74,37.79525905351587,-122.23454234396391,233,37.62301625991189,-122.42912548898678,3114.0,4202.0,6302.0
37.6272265789474+-122.406827631579,37.4088246971407+-122.110194527652,238,8.0,44,37.40882469714071,-122.11019452765237,238,37.627226578947365,-122.40682763157895,2194.0,3243.0,3479.0
