,HomeTAZfactor,superD_dest,taz_driving,taz_transit,commuter_count,home_lat,home_lon,dest_lat,dest_lon,line,geometry
2811,336,1.0,53.0,116.0,21,37.461429526881716,-122.15972446236559,37.78871765471821,-122.4090009205355,"LINESTRING (-122.1597244623656 37.46142952688172, -122.4090009205355 37.78871765471821)","LINESTRING (-122.1597244623656 37.46142952688172, -122.4090009205355 37.78871765471821)"
2812,336,5.0,44.0,92.0,41,37.461429526881716,-122.15972446236559,37.65355542190556,-122.44983365772562,"LINESTRING (-122.1597244623656 37.46142952688172, -122.4498336577256 37.65355542190556)","LINESTRING (-122.1597244623656 37.46142952688172, -122.4498336577256 37.65355542190556)"
2813,336,6.0,34.0,55.0,55,37.461429526881716,-122.15972446236559,37.54880006373962,-122.30305709289709,"LINESTRING (-122.1597244623656 37.46142952688172, -122.3030570928971 37.54880006373962)","LINESTRING (-122.1597244623656 37.46142952688172, -122.3030570928971 37.54880006373962)"
2814,336,7.0,13.0,42.0,517,37.46142953,-122.15972450000001,37.47214435064935,-122.21810121513269,"LINESTRING (-122.1597245 37.46142953, -122.2181012151327 37.47214435064935)","LINESTRING (-122.1597245 37.46142953, -122.2181012151327 37.47214435064935)"
2815,336,8.0,12.0,47.0,530,37.46142953,-122.15972450000001,37.408824697140716,-122.11019452765235,"LINESTRING (-122.1597245 37.46142953, -122.1101945276524 37.40882469714072)","LINESTRING (-122.1597245 37.46142953, -122.1101945276524 37.40882469714072)"
2816,336,9.0,34.0,96.0,186,37.461429526881716,-122.15972446236559,37.378751941477816,-121.99458476686635,"LINESTRING (-122.1597244623656 37.46142952688172, -121.9945847668664 37.37875194147782)","LINESTRING (-122.1597244623656 37.46142952688172, -121.9945847668664 37.37875194147782)"
2817,336,10.0,26.0,202.0,33,37.461429526881716,-122.15972446236559,37.30109315976728,-121.98936905180128,"LINESTRING (-122.1597244623656 37.46142952688172, -121.9893690518013 37.30109315976728)","LINESTRING (-122.1597244623656 37.46142952688172, -121.9893690518013 37.30109315976728)"
2818,336,11.0,29.0,73.0,30,37.461429526881716,-122.15972446236559,37.320701969723494,-121.90455062285614,"LINESTRING (-122.1597244623656 37.46142952688172, -121.9045506228561 37.32070196972349)","LINESTRING (-122.1597244623656 37.46142952688172, -121.9045506228561 37.32070196972349)"
2819,336,16.0,44.0,68.0,62,37.461429526881716,-122.15972446236559,37.552456947990045,-121.99331172254456,"LINESTRING (-122.1597244623656 37.46142952688172, -121.9933117225446 37.55245694799004)","LINESTRING (-122.1597244623656 37.46142952688172, -121.9933117225446 37.55245694799004)"
2820,336,17.0,62.0,95.0,42,37.461429526881716,-122.15972446236559,37.68087262885739,-122.10114864275783,"LINESTRING (-122.1597244623656 37.46142952688172, -122.1011486427578 37.68087262885739)","LINESTRING (-122.1597244623656 37.46142952688172, -122.1011486427578 37.68087262885739)"
2821,336,18.0,49.0,165.0,26,37.461429526881716,-122.15972446236559,37.79525905351587,-122.23454234396392,"LINESTRING (-122.1597244623656 37.46142952688172, -122.2345423439639 37.79525905351587)","LINESTRING (-122.1597244623656 37.46142952688172, -122.2345423439639 37.79525905351587)"
2822,337,7.0,14.0,47.0,228,37.46307702,-122.1632783,37.47214435064935,-122.21810121513269,"LINESTRING (-122.1632783 37.46307702, -122.2181012151327 37.47214435064935)","LINESTRING (-122.1632783 37.46307702, -122.2181012151327 37.47214435064935)"
2823,337,8.0,22.0,57.0,129,37.463077016129034,-122.16327829032257,37.408824697140716,-122.11019452765235,"LINESTRING (-122.1632782903226 37.46307701612903, -122.1101945276524 37.40882469714072)","LINESTRING (-122.1632782903226 37.46307701612903, -122.1101945276524 37.40882469714072)"
2824,337,9.0,34.0,91.0,38,37.463077016129034,-122.16327829032257,37.378751941477816,-121.99458476686635,"LINESTRING (-122.1632782903226 37.46307701612903, -121.9945847668664 37.37875194147782)","LINESTRING (-122.1632782903226 37.46307701612903, -121.9945847668664 37.37875194147782)"
2825,337,16.0,29.0,172.0,25,37.463077016129034,-122.16327829032257,37.552456947990045,-121.99331172254456,"LINESTRING (-122.1632782903226 37.46307701612903, -121.9933117225446 37.55245694799004)","LINESTRING (-122.1632782903226 37.46307701612903, -121.9933117225446 37.55245694799004)"
2826,338,5.0,32.0,148.0,27,37.47573876923077,-122.17571461538462,37.65355542190556,-122.44983365772562,"LINESTRING (-122.1757146153846 37.47573876923077, -122.4498336577256 37.65355542190556)","LINESTRING (-122.1757146153846 37.47573876923077, -122.4498336577256 37.65355542190556)"
2827,338,6.0,35.0,94.0,62,37.47573876923077,-122.17571461538462,37.54880006373962,-122.30305709289709,"LINESTRING (-122.1757146153846 37.47573876923077, -122.3030570928971 37.54880006373962)","LINESTRING (-122.1757146153846 37.47573876923077, -122.3030570928971 37.54880006373962)"
2828,338,7.0,11.0,47.0,428,37.47573877,-122.17571459999999,37.47214435064935,-122.21810121513269,"LINESTRING (-122.1757146 37.47573877, -122.2181012151327 37.47214435064935)","LINESTRING (-122.1757146 37.47573877, -122.2181012151327 37.47214435064935)"
2829,338,8.0,14.0,36.0,192,37.47573877,-122.17571459999999,37.408824697140716,-122.11019452765235,"LINESTRING (-122.1757146 37.47573877, -122.1101945276524 37.40882469714072)","LINESTRING (-122.1757146 37.47573877, -122.1101945276524 37.40882469714072)"
2830,338,9.0,35.0,104.0,74,37.47573876923077,-122.17571461538462,37.378751941477816,-121.99458476686635,"LINESTRING (-122.1757146153846 37.47573876923077, -121.9945847668664 37.37875194147782)","LINESTRING (-122.1757146153846 37.47573876923077, -121.9945847668664 37.37875194147782)"
2831,338,16.0,29.0,207.0,29,37.47573876923077,-122.17571461538462,37.552456947990045,-121.99331172254456,"LINESTRING (-122.1757146153846 37.47573876923077, -121.9933117225446 37.55245694799004)","LINESTRING (-122.1757146153846 37.47573876923077, -121.9933117225446 37.55245694799004)"
2832,339,1.0,54.0,131.0,23,37.46436690243903,-122.19182512195124,37.78871765471821,-122.4090009205355,"LINESTRING (-122.1918251219512 37.46436690243903, -122.4090009205355 37.78871765471821)","LINESTRING (-122.1918251219512 37.46436690243903, -122.4090009205355 37.78871765471821)"
2833,339,6.0,31.0,65.0,46,37.46436690243903,-122.19182512195124,37.54880006373962,-122.30305709289709,"LINESTRING (-122.1918251219512 37.46436690243903, -122.3030570928971 37.54880006373962)","LINESTRING (-122.1918251219512 37.46436690243903, -122.3030570928971 37.54880006373962)"
2834,339,7.0,8.0,21.0,383,37.4643669,-122.19182509999999,37.47214435064935,-122.21810121513269,"LINESTRING (-122.1918251 37.4643669, -122.2181012151327 37.47214435064935)","LINESTRING (-122.1918251 37.4643669, -122.2181012151327 37.47214435064935)"
2835,339,8.0,18.0,39.0,198,37.4643669,-122.19182509999999,37.408824697140716,-122.11019452765235,"LINESTRING (-122.1918251 37.4643669, -122.1101945276524 37.40882469714072)","LINESTRING (-122.1918251 37.4643669, -122.1101945276524 37.40882469714072)"
2836,339,9.0,46.0,81.0,67,37.46436690243903,-122.19182512195124,37.378751941477816,-121.99458476686635,"LINESTRING (-122.1918251219512 37.46436690243903, -121.9945847668664 37.37875194147782)","LINESTRING (-122.1918251219512 37.46436690243903, -121.9945847668664 37.37875194147782)"
2837,339,10.0,30.0,143.0,20,37.46436690243903,-122.19182512195124,37.30109315976728,-121.98936905180128,"LINESTRING (-122.1918251219512 37.46436690243903, -121.9893690518013 37.30109315976728)","LINESTRING (-122.1918251219512 37.46436690243903, -121.9893690518013 37.30109315976728)"
2838,339,16.0,30.0,142.0,30,37.46436690243903,-122.19182512195124,37.552456947990045,-121.99331172254456,"LINESTRING (-122.1918251219512 37.46436690243903, -121.9933117225446 37.55245694799004)","LINESTRING (-122.1918251219512 37.46436690243903, -121.9933117225446 37.55245694799004)"
2839,339,17.0,40.0,170.0,21,37.46436690243903,-122.19182512195124,37.68087262885739,-122.10114864275783,"LINESTRING (-122.1918251219512 37.46436690243903, -122.1011486427578 37.68087262885739)","LINESTRING (-122.1918251219512 37.46436690243903, -122.1011486427578 37.68087262885739)"
2840,340,1.0,62.0,78.0,30,37.45646331818182,-122.18301915454543,37.78871765471821,-122.4090009205355,"LINESTRING (-122.1830191545454 37.45646331818182, -122.4090009205355 37.78871765471821)","LINESTRING (-122.1830191545454 37.45646331818182, -122.4090009205355 37.78871765471821)"
2841,340,5.0,39.0,76.0,44,37.45646331818182,-122.18301915454543,37.65355542190556,-122.44983365772562,"LINESTRING (-122.1830191545454 37.45646331818182, -122.4498336577256 37.65355542190556)","LINESTRING (-122.1830191545454 37.45646331818182, -122.4498336577256 37.65355542190556)"
2842,340,6.0,41.0,32.0,82,37.45646331818182,-122.18301915454543,37.54880006373962,-122.30305709289709,"LINESTRING (-122.1830191545454 37.45646331818182, -122.3030570928971 37.54880006373962)","LINESTRING (-122.1830191545454 37.45646331818182, -122.3030570928971 37.54880006373962)"
2843,340,7.0,10.0,20.0,572,37.45646332,-122.1830192,37.47214435064935,-122.21810121513269,"LINESTRING (-122.1830192 37.45646332, -122.2181012151327 37.47214435064935)","LINESTRING (-122.1830192 37.45646332, -122.2181012151327 37.47214435064935)"
2844,340,8.0,19.0,19.0,464,37.45646332,-122.1830192,37.408824697140716,-122.11019452765235,"LINESTRING (-122.1830192 37.45646332, -122.1101945276524 37.40882469714072)","LINESTRING (-122.1830192 37.45646332, -122.1101945276524 37.40882469714072)"
2845,340,9.0,47.0,62.0,155,37.45646331818182,-122.18301915454543,37.378751941477816,-121.99458476686635,"LINESTRING (-122.1830191545454 37.45646331818182, -121.9945847668664 37.37875194147782)","LINESTRING (-122.1830191545454 37.45646331818182, -121.9945847668664 37.37875194147782)"
2846,340,10.0,44.0,87.0,38,37.45646331818182,-122.18301915454543,37.30109315976728,-121.98936905180128,"LINESTRING (-122.1830191545454 37.45646331818182, -121.9893690518013 37.30109315976728)","LINESTRING (-122.1830191545454 37.45646331818182, -121.9893690518013 37.30109315976728)"
2847,340,11.0,51.0,57.0,41,37.45646331818182,-122.18301915454543,37.320701969723494,-121.90455062285614,"LINESTRING (-122.1830191545454 37.45646331818182, -121.9045506228561 37.32070196972349)","LINESTRING (-122.1830191545454 37.45646331818182, -121.9045506228561 37.32070196972349)"
2848,340,12.0,36.0,93.0,23,37.45646331818182,-122.18301915454543,37.386196085899506,-121.8663179293355,"LINESTRING (-122.1830191545454 37.45646331818182, -121.8663179293355 37.38619608589951)","LINESTRING (-122.1830191545454 37.45646331818182, -121.8663179293355 37.38619608589951)"
2849,340,16.0,53.0,90.0,55,37.45646331818182,-122.18301915454543,37.552456947990045,-121.99331172254456,"LINESTRING (-122.1830191545454 37.45646331818182, -121.9933117225446 37.55245694799004)","LINESTRING (-122.1830191545454 37.45646331818182, -121.9933117225446 37.55245694799004)"
2850,340,17.0,41.0,138.0,29,37.45646331818182,-122.18301915454543,37.68087262885739,-122.10114864275783,"LINESTRING (-122.1830191545454 37.45646331818182, -122.1011486427578 37.68087262885739)","LINESTRING (-122.1830191545454 37.45646331818182, -122.1011486427578 37.68087262885739)"
2851,340,18.0,54.0,126.0,29,37.45646331818182,-122.18301915454543,37.79525905351587,-122.23454234396392,"LINESTRING (-122.1830191545454 37.45646331818182, -122.2345423439639 37.79525905351587)","LINESTRING (-122.1830191545454 37.45646331818182, -122.2345423439639 37.79525905351587)"
2852,341,1.0,58.0,87.0,31,37.448680537735854,-122.18215854245285,37.78871765471821,-122.4090009205355,"LINESTRING (-122.1821585424529 37.44868053773585, -122.4090009205355 37.78871765471821)","LINESTRING (-122.1821585424529 37.44868053773585, -122.4090009205355 37.78871765471821)"
2853,341,5.0,33.0,119.0,27,37.448680537735854,-122.18215854245285,37.65355542190556,-122.44983365772562,"LINESTRING (-122.1821585424529 37.44868053773585, -122.4498336577256 37.65355542190556)","LINESTRING (-122.1821585424529 37.44868053773585, -122.4498336577256 37.65355542190556)"
2854,341,6.0,45.0,42.0,77,37.448680537735854,-122.18215854245285,37.54880006373962,-122.30305709289709,"LINESTRING (-122.1821585424529 37.44868053773585, -122.3030570928971 37.54880006373962)","LINESTRING (-122.1821585424529 37.44868053773585, -122.3030570928971 37.54880006373962)"
2855,341,7.0,13.0,24.0,553,37.44868054,-122.1821585,37.47214435064935,-122.21810121513269,"LINESTRING (-122.1821585 37.44868054, -122.2181012151327 37.47214435064935)","LINESTRING (-122.1821585 37.44868054, -122.2181012151327 37.47214435064935)"
2856,341,8.0,18.0,29.0,529,37.44868054,-122.1821585,37.408824697140716,-122.11019452765235,"LINESTRING (-122.1821585 37.44868054, -122.1101945276524 37.40882469714072)","LINESTRING (-122.1821585 37.44868054, -122.1101945276524 37.40882469714072)"
2857,341,9.0,46.0,87.0,157,37.448680537735854,-122.18215854245285,37.378751941477816,-121.99458476686635,"LINESTRING (-122.1821585424529 37.44868053773585, -121.9945847668664 37.37875194147782)","LINESTRING (-122.1821585424529 37.44868053773585, -121.9945847668664 37.37875194147782)"
2858,341,10.0,30.0,138.0,29,37.448680537735854,-122.18215854245285,37.30109315976728,-121.98936905180128,"LINESTRING (-122.1821585424529 37.44868053773585, -121.9893690518013 37.30109315976728)","LINESTRING (-122.1821585424529 37.44868053773585, -121.9893690518013 37.30109315976728)"
2859,341,11.0,35.0,63.0,21,37.448680537735854,-122.18215854245285,37.320701969723494,-121.90455062285614,"LINESTRING (-122.1821585424529 37.44868053773585, -121.9045506228561 37.32070196972349)","LINESTRING (-122.1821585424529 37.44868053773585, -121.9045506228561 37.32070196972349)"
2860,341,16.0,55.0,95.0,52,37.448680537735854,-122.18215854245285,37.552456947990045,-121.99331172254456,"LINESTRING (-122.1821585424529 37.44868053773585, -121.9933117225446 37.55245694799004)","LINESTRING (-122.1821585424529 37.44868053773585, -121.9933117225446 37.55245694799004)"
2861,341,17.0,44.0,148.0,25,37.448680537735854,-122.18215854245285,37.68087262885739,-122.10114864275783,"LINESTRING (-122.1821585424529 37.44868053773585, -122.1011486427578 37.68087262885739)","LINESTRING (-122.1821585424529 37.44868053773585, -122.1011486427578 37.68087262885739)"
2862,342,1.0,62.0,114.0,36,37.4528837755102,-122.20492040816326,37.78871765471821,-122.4090009205355,"LINESTRING (-122.2049204081633 37.4528837755102, -122.4090009205355 37.78871765471821)","LINESTRING (-122.2049204081633 37.4528837755102, -122.4090009205355 37.78871765471821)"
2863,342,5.0,34.0,140.0,44,37.4528837755102,-122.20492040816326,37.65355542190556,-122.44983365772562,"LINESTRING (-122.2049204081633 37.4528837755102, -122.4498336577256 37.65355542190556)","LINESTRING (-122.2049204081633 37.4528837755102, -122.4498336577256 37.65355542190556)"
2864,342,6.0,32.0,74.0,105,37.4528837755102,-122.20492040816326,37.54880006373962,-122.30305709289709,"LINESTRING (-122.2049204081633 37.4528837755102, -122.3030570928971 37.54880006373962)","LINESTRING (-122.2049204081633 37.4528837755102, -122.3030570928971 37.54880006373962)"
2865,342,7.0,7.0,30.0,745,37.45288378,-122.20492040000002,37.47214435064935,-122.21810121513269,"LINESTRING (-122.2049204 37.45288378, -122.2181012151327 37.47214435064935)","LINESTRING (-122.2049204 37.45288378, -122.2181012151327 37.47214435064935)"
2866,342,8.0,21.0,86.0,246,37.45288378,-122.20492040000002,37.408824697140716,-122.11019452765235,"LINESTRING (-122.2049204 37.45288378, -122.1101945276524 37.40882469714072)","LINESTRING (-122.2049204 37.45288378, -122.1101945276524 37.40882469714072)"
2867,342,9.0,48.0,92.0,97,37.4528837755102,-122.20492040816326,37.378751941477816,-121.99458476686635,"LINESTRING (-122.2049204081633 37.4528837755102, -121.9945847668664 37.37875194147782)","LINESTRING (-122.2049204081633 37.4528837755102, -121.9945847668664 37.37875194147782)"
2868,342,10.0,30.0,172.0,30,37.4528837755102,-122.20492040816326,37.30109315976728,-121.98936905180128,"LINESTRING (-122.2049204081633 37.4528837755102, -121.9893690518013 37.30109315976728)","LINESTRING (-122.2049204081633 37.4528837755102, -121.9893690518013 37.30109315976728)"
2869,342,11.0,34.0,86.0,31,37.4528837755102,-122.20492040816326,37.320701969723494,-121.90455062285614,"LINESTRING (-122.2049204081633 37.4528837755102, -121.9045506228561 37.32070196972349)","LINESTRING (-122.2049204081633 37.4528837755102, -121.9045506228561 37.32070196972349)"
2870,342,12.0,42.0,184.0,21,37.4528837755102,-122.20492040816326,37.386196085899506,-121.8663179293355,"LINESTRING (-122.2049204081633 37.4528837755102, -121.8663179293355 37.38619608589951)","LINESTRING (-122.2049204081633 37.4528837755102, -121.8663179293355 37.38619608589951)"
2871,342,16.0,53.0,106.0,37,37.4528837755102,-122.20492040816326,37.552456947990045,-121.99331172254456,"LINESTRING (-122.2049204081633 37.4528837755102, -121.9933117225446 37.55245694799004)","LINESTRING (-122.2049204081633 37.4528837755102, -121.9933117225446 37.55245694799004)"
2872,342,17.0,42.0,179.0,26,37.4528837755102,-122.20492040816326,37.68087262885739,-122.10114864275783,"LINESTRING (-122.2049204081633 37.4528837755102, -122.1011486427578 37.68087262885739)","LINESTRING (-122.2049204081633 37.4528837755102, -122.1011486427578 37.68087262885739)"
